

** FIXED POINT METHOD IMPLEMENTATION **
--------------------------------------------------
Iteration-1 | xr = 1.000000 | f(xr) = 632.000000  | error 0.000000%
Iteration-2799 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2800 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2801 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2802 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2803 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2804 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2805 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2806 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2807 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2808 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2809 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2810 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2811 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2812 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2813 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2814 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2815 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2816 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2817 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2818 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2819 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2820 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2821 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2822 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2823 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2824 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2825 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2826 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2827 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2828 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2829 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2830 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2831 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2832 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2833 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2834 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2835 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2836 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2837 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2838 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2839 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2840 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2841 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2842 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2843 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2844 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2845 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2846 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2847 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2848 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2849 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2850 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2851 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2852 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2853 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2854 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2855 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2856 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2857 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2858 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2859 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2860 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2861 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2862 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2863 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2864 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2865 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2866 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2867 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2868 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2869 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2870 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2871 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2872 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2873 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2874 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2875 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2876 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2877 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2878 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2879 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2880 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2881 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2882 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2883 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2884 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2885 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2886 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2887 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2888 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2889 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2890 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2891 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2892 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2893 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2894 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2895 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2896 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2897 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2898 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2899 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2900 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2901 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2902 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2903 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2904 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2905 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2906 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2907 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2908 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2909 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2910 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2911 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2912 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2913 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2914 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2915 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2916 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2917 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2918 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2919 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2920 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2921 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2922 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2923 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2924 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2925 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2926 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2927 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2928 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2929 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2930 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2931 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2932 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2933 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2934 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2935 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2936 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2937 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2938 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2939 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2940 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2941 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2942 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2943 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2944 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2945 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2946 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2947 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2948 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2949 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2950 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2951 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2952 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2953 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2954 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2955 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2956 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2957 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2958 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2959 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2960 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2961 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2962 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2963 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2964 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2965 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2966 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2967 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2968 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2969 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2970 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2971 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2972 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2973 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2974 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2975 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2976 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2977 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2978 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2979 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2980 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2981 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2982 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2983 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2984 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2985 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2986 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2987 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2988 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2989 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2990 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2991 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2992 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2993 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2994 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2995 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2996 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2997 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2998 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-2999 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3000 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3001 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3002 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3003 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3004 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3005 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3006 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3007 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3008 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3009 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3010 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3011 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3012 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3013 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3014 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3015 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3016 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3017 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3018 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3019 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3020 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3021 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3022 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3023 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3024 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3025 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3026 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3027 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3028 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3029 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3030 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3031 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3032 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3033 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3034 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3035 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3036 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3037 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3038 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3039 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3040 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3041 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3042 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3043 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3044 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3045 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3046 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3047 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3048 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3049 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3050 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3051 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3052 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3053 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3054 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3055 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3056 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3057 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3058 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3059 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3060 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3061 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3062 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3063 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3064 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3065 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3066 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3067 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3068 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3069 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3070 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3071 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3072 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3073 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3074 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3075 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3076 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3077 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3078 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3079 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3080 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3081 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3082 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3083 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3084 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3085 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3086 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3087 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3088 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3089 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3090 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3091 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3092 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3093 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3094 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3095 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3096 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3097 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3098 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3099 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3100 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3101 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3102 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-3103 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
